Elm	Domain	interactorElm	interactorDomain	StartElm	StopElm	StartDomain	StopDomain	AffinityMin	AffinityMax	PMID	taxonomyElm	taxonomyDomain	
LIG_Rb_LxCxE_1	PF01857	P30279	P06400	2	17	646	765	None	None	8343202,8449399	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P30281	P06400	2	18	646	765	None	None	8343202,8449399	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P42751	P06400	21	40	646	765	None	None	7923370,7696881	"3702"(Arabidopsis thaliana)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P42752	P06400	3	22	646	765	None	None	7923370,7696881	"3702"(Arabidopsis thaliana)	"9606"(Homo sapiens)
LIG_Rb_LxCxE_1	PF01857	P42753	P06400	20	38	646	765	None	None	7923370,7696881	"3702"(Arabidopsis thaliana)	"9606"(Homo sapiens)
LIG_CSK_EPIYA_1	PF00017	Q9RF15	P32577	890	894	82	156	None	None	12446738	"210"(Helicobacter pylori)	"10116"(Rattus norvegicus)
LIG_CSK_EPIYA_1	PF00017	Q9RF15	P32577	909	913	82	156	None	None	12446738	"210"(Helicobacter pylori)	"10116"(Rattus norvegicus)
LIG_CSK_EPIYA_1	PF00017	Q9RF15	P32577	962	966	82	156	None	None	12446738	"210"(Helicobacter pylori)	"10116"(Rattus norvegicus)
LIG_CSK_EPIYA_1	PF00017	Q9RF15	P32577	996	1000	82	156	None	None	12446738	"210"(Helicobacter pylori)	"10116"(Rattus norvegicus)
LIG_CSK_EPIYA_1	PF00017	Q9RF15	P32577	1030	1034	82	156	None	None	12446738	"210"(Helicobacter pylori)	"10116"(Rattus norvegicus)
LIG_CSK_EPIYA_1	PF00017	D3ZMK9	P32577	388	392	82	156	None	None	21873224	"10116"(Rattus norvegicus)	"10116"(Rattus norvegicus)
LIG_CSK_EPIYA_1	PF00017	Q9C0H9-5	P41240	261	265	82	156	None	None	23383002	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_CSK_EPIYA_1	PF00017	Q7VLE8	P41240	2466	2470	82	156	None	None	24902122	"233412"(Haemophilus ducreyi 35000HP)	"9606"(Homo sapiens)
LIG_CSK_EPIYA_1	PF00017	Q7VLE8	P41240	2542	2546	82	156	None	None	24902122	"233412"(Haemophilus ducreyi 35000HP)	"9606"(Homo sapiens)
LIG_CSK_EPIYA_1	PF00017	Q5QT02	P41240	208	212	82	156	None	None	19380118	"38323"(Bartonella henselae)	"9606"(Homo sapiens)
LIG_CSK_EPIYA_1	PF00017	Q5QT01	P41240	34	38	82	156	None	None	19380118	"38323"(Bartonella henselae)	"9606"(Homo sapiens)
LIG_CSK_EPIYA_1	PF00017	P55980	P41240	896	900	82	156	None	None	19380118	"85962"(Helicobacter pylori 26695)	"9606"(Homo sapiens)
LIG_CSK_EPIYA_1	PF00017	P55980	P41240	915	919	82	156	1.12	1.12	19380118	"85962"(Helicobacter pylori 26695)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	O60566	Q13362	669	674	0	0	2.41	3.41	27453045,27350047	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	O95239	Q15173	1224	1229	0	0	32.4	32.4	27453045	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	O95239	Q15172	1224	1229	0	0	32.4	32.4	27453045	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	O95239	Q13362	1224	1229	0	0	32.4	32.4	27453045	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	Q92974	Q15172	967	972	0	0	10.6	10.6	27453045	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	O60566	Q15172	669	674	0	0	4.6	4.6	27453045,27350047	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	Q14674	Q15172	1485	1490	0	0	4.7	4.7	27453045	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	Q9Y4K1	Q15172	732	737	0	0	None	None	27453045	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	O96017	Q15172	71	76	0	0	0.75	0.75	27453045	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	P51959	Q15172	287	292	0	0	None	None	27453045	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	Q6T4R5-1	Q15172	1626	1631	0	0	None	None	27453045	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	Q9H0H5	Q15172	143	148	0	0	18.0	18.0	27453045	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	O15169	Q15172	238	244	0	0	1.8	1.8	27453045	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	P51587	Q15172	1114	1119	0	0	None	None	27453045	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	Q96L42	Q15172	706	711	0	0	None	None	27453045	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	P14078	Q15172	1378	1383	0	0	None	None	27453045	"11927"(Human T-cell lymphotrophic virus type 1 (Caribbean isolate))	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	P18272	Q15172	562	567	0	0	None	None	27453045	"128952"(Ebola virus - Mayinga, Zaire, 1976)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	O43524	Q15172	448	453	0	0	17.0	17.0	27453045	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	Q4G163	Q15172	384	390	0	0	41.0	41.0	27453045	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	P47074	Q15172	477	482	0	0	None	None	27453045	"4932"(Saccharomyces cerevisiae)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	Q69YH5	Q15172	590	595	0	0	None	None	23746640	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	Q69YH5	Q16537	590	595	0	0	None	None	23746640	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_PP2A_B56_1	IPR016024	Q69YH5	Q14738	590	595	0	0	None	None	23746640	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_BH_BH3_1	PF00452	Q14457	Q07817	108	124	90	188	2.3	2.3	17337444	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_BH_BH3_1	PF00452	O54918-2	Q64373	86	102	90	188	None	None	15694340,14499110	"10090"(Mus musculus)	"10090"(Mus musculus)
LIG_BH_BH3_1	PF00452	Q9JM54	P97287	19	35	194	293	0.0395	0.0395	18589438	"10090"(Mus musculus)	"10090"(Mus musculus)
LIG_BH_BH3_1	PF00452	Q99ML1	P97287	133	149	194	293	0.0018	0.0018	18462686,18589438	"10090"(Mus musculus)	"10090"(Mus musculus)
LIG_BH_BH3_1	PF00452	O54918-2	Q07817	86	102	90	188	0.0008	0.0008	15694340,14499110	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_BH_BH3_1	PF00452	O54918-2	P10415	86	102	97	195	0.0045	0.0045	15694340,14499110	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_BH_BH3_1	PF00452	O54918-2	P97287	86	102	194	293	None	None	15694340,14499110	"10090"(Mus musculus)	"10090"(Mus musculus)
LIG_BH_BH3_1	PF00452	O43521-3	Q07820	54	70	213	312	0.0019	0.0019	17389404	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_BH_BH3_1	PF00452	Q9JM54	Q07820	70	86	213	312	0.0019	0.0019	17389404,18589438	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_BH_BH3_1	PF00452	Q99ML1	Q07440	133	149	37	140	0.001	0.001	18462686,18589438	"10090"(Mus musculus)	"10090"(Mus musculus)
LIG_BH_BH3_1	PF00452	Q91ZE9	Q07440	130	146	37	140	0.18	0.18	18462686	"10090"(Mus musculus)	"10090"(Mus musculus)
LIG_BH_BH3_1	PF00452	P70444	Q07440	82	98	37	140	0.001	0.001	18462686	"10090"(Mus musculus)	"10090"(Mus musculus)
LIG_BH_BH3_1	PF00452	Q7Z6Z7	Q07820	1972	1988	213	312	None	None	15989957	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_BH_BH3_1	PF00452	O00198	Q07817	29	45	90	188	None	None	21731739	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_BH_BH3_1	PF00452	Q13323	P10415	53	69	97	195	None	None	9305912	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_BH_BH3_1	PF00452	O70337	P10415	47	63	97	195	None	None	9525867	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_BH_BH3_1	PF00452	O70337	Q07817	47	63	90	188	None	None	9525867	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_BH_BH3_1	PF00452	O61667	P41958	65	81	116	221	0.0064	0.0064	9604928,15383288	"6239"(Caenorhabditis elegans)	"6239"(Caenorhabditis elegans)
LIG_BH_BH3_1	PF00452	Q92934	P10415	106	122	97	195	None	None	9305851	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_BH_BH3_1	PF00452	Q92934	Q07817	106	122	90	188	None	None	9305851	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_BH_BH3_1	PF00452	Q16611	Q07817	70	86	90	188	0.31	0.37	9020082	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_BH_BH3_1	PF00452	Q07813	P10415	55	71	97	195	13.15	17.05	21060336	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_BH_BH3_1	PF00452	O88498-1	Q9Z1P3	142	158	193	292	None	None	9731710	"10116"(Rattus norvegicus)	"10116"(Rattus norvegicus)
LIG_BH_BH3_1	PF00452	O88498-3	Q9Z1P3	56	72	193	292	None	None	9731710	"10116"(Rattus norvegicus)	"10116"(Rattus norvegicus)
LIG_BH_BH3_1	PF00452	O88498-4	Q9Z1P3	39	55	193	292	None	None	9731710	"10116"(Rattus norvegicus)	"10116"(Rattus norvegicus)
MOD_CDK_SPxxK_3	PF00069	Q14790	P06493	384	391	4	287	None	None	20937773	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	P30304	P06493	113	120	4	287	None	None	12411508	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	Q62095	P06493	200	207	4	287	None	None	17379183	"10090"(Mus musculus)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	O00418	P06493	356	363	4	287	None	None	18337751	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	P10085	P11440	2	9	4	287	None	None	14749395	"10090"(Mus musculus)	"10090"(Mus musculus)
MOD_CDK_SPxxK_3	PF00069	Q15554	P24941	362	369	4	286	None	None	18847512	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	Q15554	P06493	362	369	4	287	None	None	18847512	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	P50750	P24941	87	94	4	286	None	None	23140174	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	P39689	P24941	75	82	4	286	None	None	21325496	"10090"(Mus musculus)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	Q0VD86	P24941	20	27	4	286	None	None	15159402	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	Q02053	P11440	1	8	4	287	None	None	7673335	"10090"(Mus musculus)	"10090"(Mus musculus)
MOD_CDK_SPxxK_3	PF00069	Q9Y2I6	P06493	586	593	4	287	None	None	20890132	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	Q9Y6Q9	P06493	864	871	4	287	None	None	22163316	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	Q9GZV5	P06493	282	289	4	287	None	None	26183396	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	P25976	P97377	386	393	None	None	None	None	11698641	"10090"(Mus musculus)	"10090"(Mus musculus)
MOD_CDK_SPxxK_3	PF00069	P28352	Q00535	229	236	4	286	None	None	20473298	"10090"(Mus musculus)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	P08592-2	P06493	665	672	4	287	None	None	8131745	"10116"(Rattus norvegicus)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	O70589	Q00535	392	399	4	286	None	None	18054859	"10090"(Mus musculus)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	Q06481	P06493	733	740	4	287	None	None	9109675	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	Q9BSJ8	Q00535	321	328	4	286	None	None	19255425	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	O43464	Q00535	397	404	4	286	None	None	21701498	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	P49768	Q00535	351	358	4	286	None	None	12056836	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	Q15078	Q00535	5	12	4	286	None	None	17121855	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	P04637	P06493	312	319	4	287	None	None	2141171	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPK_2	PF00069	Q53EZ4	P06493	422	427	4	287	None	None	16198290	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPK_2	PF00069	Q15398	P06493	326	331	4	287	None	None	15145941	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPK_2	PF00069	Q15398	P06493	636	641	4	287	None	None	15145941	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPK_2	PF00069	P10275	P06493	80	85	4	287	None	None	17043241	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPK_2	PF00069	P55211	P06493	122	127	4	287	None	None	17466630	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPK_2	PF00069	P25206	P06493	109	114	4	287	None	None	18524952	"10090"(Mus musculus)	"9606"(Homo sapiens)
MOD_CDK_SPK_2	PF00069	P26358	Q00535	151	156	4	286	None	None	21565170	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPK_2	PF00069	P26358	P24941	151	156	4	286	None	None	21565170	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPK_2	PF00069	P26358	P06493	151	156	4	287	None	None	21565170	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPK_2	PF00069	P10085	P11440	197	202	4	287	None	None	10082583	"10090"(Mus musculus)	"10090"(Mus musculus)
MOD_CDK_SPK_2	PF00069	P10085	P97377	197	202	None	None	None	None	10082583	"10090"(Mus musculus)	"10090"(Mus musculus)
MOD_CDK_SPK_2	PF00069	P06748	P06493	216	221	4	287	None	None	12058066	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPK_2	PF00069	P06748	P06493	234	239	4	287	None	None	12058066	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPK_2	PF00069	O00443	P06493	256	261	4	287	None	None	12719431	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPK_2	PF00069	P19103	P11440	64	69	4	287	None	None	11278334	"10116"(Rattus norvegicus)	"10090"(Mus musculus)
MOD_CDK_SPK_2	PF00069	P19103	P49615	64	69	4	286	None	None	11278334	"10116"(Rattus norvegicus)	"10090"(Mus musculus)
MOD_CDK_SPK_2	PF00069	P99024	P06493	169	174	4	287	None	None	16371510	"10090"(Mus musculus)	"9606"(Homo sapiens)
MOD_CDK_SPK_2	PF00069	Q9ESJ1	Q00526	271	276	4	286	None	None	11733001	"10090"(Mus musculus)	"9606"(Homo sapiens)
MOD_CDK_SPK_2	PF00069	Q8IZL8	P11802	474	479	6	295	None	None	20807815	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPK_2	PF00069	P15311	Q00535	232	237	4	286	None	None	12769842	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPK_2	PF00069	Q62799	Q03114	1117	1122	4	286	None	None	12824184	"10116"(Rattus norvegicus)	"10116"(Rattus norvegicus)
MOD_CDK_SPxK_1	PF00069	P25054	P24941	1357	1363	4	286	None	None	19703905	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxK_1	PF00069	Q9NP87	P24941	369	375	4	286	None	None	23933132	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxK_1	PF00069	Q16665	P06493	665	671	4	287	None	None	24189531	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxK_1	PF00069	Q07820	P06493	89	95	4	287	None	None	20526282	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	Q8WWK9	P06493	620	627	4	287	None	None	19369249	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxK_1	PF00069	Q13950-2	P06493	448	454	4	287	None	None	16407259	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxK_1	PF00069	Q12959	P06493	155	161	4	287	None	None	19066288	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxK_1	PF00069	Q12959	P24941	155	161	4	286	None	None	19066288	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxK_1	PF00069	Q12959	P06493	440	446	4	287	None	None	19066288	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxK_1	PF00069	Q12959	P24941	440	446	4	286	None	None	19066288	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxK_1	PF00069	Q13416	P24941	113	119	4	286	None	None	22334659	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxxK_3	PF00069	Q13416	P24941	223	230	4	286	None	None	22334659	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPK_2	PF00069	P06400	P06493	249	254	4	287	None	None	1756735	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxK_1	PF00069	P06400	P06493	249	255	4	287	None	None	1756735	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxK_1	PF00069	P06400	P06493	370	376	4	287	None	None	1756735	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxK_1	PF00069	P06400	P06493	808	814	4	287	None	None	1756735	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxK_1	PF00069	Q6PGQ7	P50750	322	328	19	315	None	None	25742493	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CDK_SPxK_1	PF00069	Q99741	P24941	71	77	4	286	None	None	16707497	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_APCC_ABBA_1	PF00400	Q08981	P53197	61	66	None	None	None	None	23707760,25669885,18498748,21460798	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
LIG_APCC_ABBA_1	PF00400	P78396	Q12834	135	140	None	None	None	None	25669885	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_APCC_ABBA_1	PF00400	P20248	Q12834	99	104	None	None	None	None	25669885	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_APCC_ABBA_1	PF00400	O60566	Q12834	528	533	None	None	1.2	1.2	25669885,25505175	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_APCC_ABBA_1	PF00400	O43683	Q12834	527	532	None	None	None	None	25669885	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_APCC_ABBA_1	PF00400	Q9HAW4	P53197	1114	1119	None	None	None	None	21460798	"9606"(Homo sapiens)	"559292"(Saccharomyces cerevisiae S288c)
LIG_APCC_ABBA_1	PF00400	O60566	Q12834	272	277	None	None	None	None		"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_APCC_ABBA_1	PF00400	O60566	Q12834	340	345	None	None	None	None		"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_APCC_ABBAyCdc20_2	PF00400	P47074	P26309	258	264	None	None	None	None		"4932"(Saccharomyces cerevisiae)	"4932"(Saccharomyces cerevisiae)
LIG_APCC_ABBA_1	PF00400	P47074	P26309	331	336	374	413	None	None		"4932"(Saccharomyces cerevisiae)	"4932"(Saccharomyces cerevisiae)
LIG_APCC_ABBA_1	PF00400	P47074	P26309	331	336	418	458	None	None		"4932"(Saccharomyces cerevisiae)	"4932"(Saccharomyces cerevisiae)
LIG_APCC_ABBAyCdc20_2	PF00400	P30283	P26309	99	105	None	None	None	None	25287299	"559292"(Saccharomyces cerevisiae S288c)	"4932"(Saccharomyces cerevisiae)
DOC_MAPK_MEF2A_6	PF00069	O43353	Q16539	327	335	24	308	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_MEF2A_6	PF00069	Q02078	Q16539	270	277	24	308	None	None	10330143,11786537	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_MEF2A_6	PF00069	Q12224	Q00772	317	326	23	318	None	None	12410835	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
DOC_MAPK_MEF2A_6	PF00069	O80397	Q39026	21	28	65	348	None	None	25172143	"3702"(Arabidopsis thaliana)	"3702"(Arabidopsis thaliana)
DOC_MAPK_MEF2A_6	PF00069	O80397	Q39023	21	28	41	324	None	None	25172143	"3702"(Arabidopsis thaliana)	"3702"(Arabidopsis thaliana)
DOC_MAPK_MEF2A_6	PF00069	Q8RXG3	Q39026	21	28	65	348	None	None	25172143	"3702"(Arabidopsis thaliana)	"3702"(Arabidopsis thaliana)
DOC_MAPK_MEF2A_6	PF00069	Q8RXG3	Q39023	21	28	41	324	None	None	25172143	"3702"(Arabidopsis thaliana)	"3702"(Arabidopsis thaliana)
DOC_MAPK_MEF2A_6	PF00069	Q9LPQ3	Q39026	7	16	65	348	None	None	25172143	"3702"(Arabidopsis thaliana)	"3702"(Arabidopsis thaliana)
DOC_MAPK_MEF2A_6	PF00069	Q9LPQ3	Q39023	7	16	41	324	None	None	25172143	"3702"(Arabidopsis thaliana)	"3702"(Arabidopsis thaliana)
DOC_MAPK_MEF2A_6	PF00069	Q9FX43	Q39026	7	16	65	348	None	None	25172143	"3702"(Arabidopsis thaliana)	"3702"(Arabidopsis thaliana)
DOC_MAPK_MEF2A_6	PF00069	Q9FX43	Q39023	7	16	41	324	None	None	25172143	"3702"(Arabidopsis thaliana)	"3702"(Arabidopsis thaliana)
DOC_MAPK_MEF2A_6	PF00069	Q15750-1	Q16539	402	411	24	308	None	None	16648477	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_MEF2A_6	PF00069	Q8CF89	P47811	400	409	24	308	2.9	2.9	24037507	"10090"(Mus musculus)	"10090"(Mus musculus)
DOC_MAPK_MEF2A_6	PF00069	O60583	Q16539	501	509	24	308	24.5	24.5	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_MEF2A_6	PF00069	P23109	Q16539	113	121	24	308	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_MEF2A_6	PF00069	P52564	Q16539	7	15	24	308	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_MEF2A_6	PF00069	P57682	Q16539	90	97	24	308	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_MEF2A_6	PF00069	Q01432	Q16539	82	90	24	308	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_MEF2A_6	PF00069	Q63HK5	Q16539	323	330	24	308	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_MEF2A_6	PF00069	Q6VAB6	Q16539	333	341	24	308	4.9	4.9	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_MEF2A_6	PF00069	Q86VZ6	Q16539	79	88	24	308	8.9	8.9	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_MEF2A_6	PF00069	Q8NEZ4	Q16539	1201	1208	24	308	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_MEF2A_6	PF00069	Q8WWW8	Q16539	366	374	24	308	5.2	5.2	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_MEF2A_6	PF00069	Q9UGJ0	Q16539	30	37	24	308	8.2	8.2	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_MEF2A_6	PF00069	Q9ULG1	Q16539	1320	1329	24	308	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_MEF2A_6	PF00069	P45985	Q16539	41	48	24	308	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_DCC_7	PF00069	O43497	P28482	1033	1041	25	313	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_DCC_7	PF00069	Q63155	P63086	1146	1155	23	311	17.0	17.0	21070949	"10116"(Rattus norvegicus)	"10116"(Rattus norvegicus)
DOC_MAPK_DCC_7	PF00069	P43146	P28482	1146	1155	25	313	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_DCC_7	PF00069	Q03373	P14681	102	110	13	313	None	None	14734536	"4932"(Saccharomyces cerevisiae)	"559292"(Saccharomyces cerevisiae S288c)
DOC_MAPK_DCC_7	PF00069	Q03373	P16892	102	110	13	309	1.0	1.0	14734536	"4932"(Saccharomyces cerevisiae)	"559292"(Saccharomyces cerevisiae S288c)
DOC_MAPK_DCC_7	PF00069	D2KU33	Q8H0B4	52	61	46	330	None	None	21386030	"4100"(Nicotiana benthamiana)	"4100"(Nicotiana benthamiana)
DOC_MAPK_DCC_7	PF00069	D2KU33	B3IWK6	52	61	63	346	None	None	21386030	"4100"(Nicotiana benthamiana)	"4100"(Nicotiana benthamiana)
DOC_MAPK_DCC_7	PF00069	D2KU33	B3IWK5	52	61	63	345	None	None	21386030	"4100"(Nicotiana benthamiana)	"4100"(Nicotiana benthamiana)
DOC_MAPK_DCC_7	PF00069	Q03063	P16892	98	107	13	309	None	None	14734536	"4932"(Saccharomyces cerevisiae)	"559292"(Saccharomyces cerevisiae S288c)
DOC_MAPK_DCC_7	PF00069	Q03063	P14681	98	107	13	313	None	None	14734536	"4932"(Saccharomyces cerevisiae)	"559292"(Saccharomyces cerevisiae S288c)
DOC_MAPK_DCC_7	PF00069	Q13480	P28482	527	536	25	313	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_MAPK_DCC_7	PF00069	Q6PJG2	P28482	603	611	25	313	None	None	26538579	"9606"(Homo sapiens)	"9606"(Homo sapiens)
